,ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
2102,2102,Halli inn digri,"Halli inn digri, at Öngulstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2103,2103,Halli inn rauði,"Halli inn rauði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2104,2104,Halli Önundarson inn sterki,"Halli Önundarson inn sterki, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2105,2105,Halli Ormsson,"Halli Ormsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2106,2106,Halli Sigmundarson,"Halli Sigmundarson, at Klaufabrekkum, (Eyglu-Halli, Hreðu-Halli), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2107,2107,Halli Þorbjarnarson inn hvíti,"Halli Þorbjarnarson inn hvíti, at Jórunnarstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2108,2108,Halli Þorsteinsson,"Halli Þorsteinsson, at Borg, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2109,2109,Halli,"Halli, at Kroppi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2110,2110,Halli,"Halli, berserkr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2111,2111,Halli,"Halli, fylgdarmaðr Illuga, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2112,2112,Halli,"Halli, stafnbúi Snæúlfs, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2113,2113,Hallkatla Bjarnardóttir,"Hallkatla Bjarnardóttir, kona Ásmundar Þorfinnssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2114,2114,Hallkatla Einarsdóttir,"Hallkatla Einarsdóttir, kona Hrafns Sveinbjarnarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2115,2115,Hallkatla Hrafnsdóttir,"Hallkatla Hrafnsdóttir, fylgikona Jóns prests Pétrssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2116,2116,Hallkatla Þiðrandadóttir,"Hallkatla Þiðrandadóttir, kona Geitis í Krossavík, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2117,2117,Hallkatla,"Hallkatla, skessa, móðir Geirnefju, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2118,2118,Hallkell Ávaldason,"Hallkell Ávaldason, hellismaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2119,2119,Hallkell Hrosskelsson,"Hallkell Hrosskelsson, á Hallkelsstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2120,2120,Hallkell í Hólum í Laugardal ok á Hrafnabjörgum,"Hallkell í Hólum í Laugardal ok á Hrafnabjörgum, leysingi Ketilbjarnar ins gamla (Hallketill), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2121,2121,Hallkell Oddsson,"Hallkell Oddsson, frá Kiðjabergi (Hallkelsson), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2122,2122,Hallkell Skarfsson,"Hallkell Skarfsson, í Kirkjubæ, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2123,2123,Hallkell,"Hallkell, bróðir Lýtings á Sámsstöðum (Hallsteinn), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2124,2124,Hallkell,"Hallkell, landnm. undir Hallkelshólum, hálfbróðir Ketilbjarnar ins gamla, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2125,2125,Hallmundr Brandsson,"Hallmundr Brandsson, jötunn í Balljökli, vinr Grettis (Loftr), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2126,2126,Hallmundr,"Hallmundr, af Fitjum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2127,2127,Hallormr,"Hallormr, á Kárnsá (sbr. Klakka-Ormr), ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2128,2128,Hallr Bárðarson Mjódælingr,"Hallr Bárðarson Mjódælingr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2129,2129,Hallr Bjarnason,"Hallr Bjarnason, Hallkelssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2130,2130,Hallr Eldjárnsson,"Hallr Eldjárnsson, Arnórssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2131,2131,Hallr Geirólfsson,"Hallr Geirólfsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2132,2132,Hallr Gizurarson,"Hallr Gizurarson, lögsögumaðr ok ábóti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2133,2133,Hallr Guðmundarson,"Hallr Guðmundarson, í Ásbjarnarnesi, ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2134,2134,Hallr Gunnsteinsson,"Hallr Gunnsteinsson, prestr á Staðarhóli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2135,2135,Hallr Helgason goðlauss,"Hallr Helgason goðlauss, landnm. í Múla á Kjalarnesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2136,2136,Hallr Hrafnsson ábóti,"Hallr Hrafnsson ábóti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2137,2137,Hallr kappi,"Hallr kappi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2138,2138,Hallr Órækjuson ok Ingileifar,"Hallr Órækjuson ok Ingileifar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2139,2139,Hallr Ótryggsson ór Ózlu,"Hallr Ótryggsson ór Ózlu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2140,2140,Hallr Styrmisson,"Hallr Styrmisson, at Ásgeirsá, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2141,2141,Hallr Teitsson byskupsefni,"Hallr Teitsson byskupsefni, í Haukadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2142,2142,Hallr Víga-Styrsson,"Hallr Víga-Styrsson, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2143,2143,Hallr Þórarinsson,"Hallr Þórarinsson, í Haukadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2144,2144,Hallr Þorsteinsson,"Hallr Þorsteinsson, á Hofi ok Þváttá (Síðu-Hallr), ",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2145,2145,Hallr,"Hallr, á Hofstöðum í Þorskafirði (Hof-Hallr), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2146,2146,Hallr,"Hallr, at Sólarfjöllum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2147,2147,Hallr,"Hallr, bóndi at Sandfelli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2148,2148,Hallr,"Hallr, bróðir Ingjalds Sauðeyjargoða, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2149,2149,Hallr,"Hallr, heimamaðr í Brattahlíð, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2150,2150,Hallr,"Hallr, húskarl at Kálfsstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2151,2151,Hallsteinn Gnúpsson,"Hallsteinn Gnúpsson, á Hjalla, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2152,2152,Hallsteinn hestr,"Hallsteinn hestr, í Súrnadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2153,2153,Hallsteinn inn breiðdælski,"Hallsteinn inn breiðdælski, á Víðivöllum, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2154,2154,Hallsteinn landnm. á Framnesi á Eyrarbakka,"Hallsteinn landnm. á Framnesi á Eyrarbakka, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2155,2155,Hallsteinn Þengilsson skáld,"Hallsteinn Þengilsson skáld, í Höfða, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2156,2156,Hallsteinn Þorbjarnarson ins digra,"Hallsteinn Þorbjarnarson ins digra, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2157,2157,Hallsteinn Þórólfsson Þorskafjarðargoði,"Hallsteinn Þórólfsson Þorskafjarðargoði, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2158,2158,Hallsteinn,"Hallsteinn, bróðir Lýtings á Sámsstöðum (Hallkell), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2159,2159,Hallsteinn,"Hallsteinn, í Jórvík, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2160,2160,Hallvarðr Arnórsson farmaðr,"Hallvarðr Arnórsson farmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2161,2161,Hallvarðr Austmaðr,"Hallvarðr Austmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2162,2162,Hallvarðr Hallkelsson (réttara Hallvarðr Þorsteinsson Hallkelssonar),"Hallvarðr Hallkelsson (réttara Hallvarðr Þorsteinsson, Hallkelssonar), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2163,2163,Hallvarðr háls,"Hallvarðr háls, Austmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2164,2164,Hallvarðr harðfari,"Hallvarðr harðfari, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2165,2165,Hallvarðr Helgason,"Hallvarðr Helgason, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2166,2166,Hallvarðr Höskuldsson,"Hallvarðr Höskuldsson, bóndi á Borg, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2167,2167,Hallvarðr hrísi,"Hallvarðr hrísi, at Hrísahváli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2168,2168,Hallvarðr inn hvíti,"Hallvarðr inn hvíti, víkverskr stýrimaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2169,2169,Hallvarðr sóti,"Hallvarðr sóti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2170,2170,Hallvarðr súgandi (Súgandi) landnm. í Súgandafirði,"Hallvarðr súgandi (Súgandi) landnm. í Súgandafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2171,2171,Hallvarðr,"Hallvarðr, faðir Más, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2172,2172,Hallvarðr,"Hallvarðr, frændi Jóns byskups ins helga, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2173,2173,Hallvarðr,"Hallvarðr, húskarl Gísla Súrssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2174,2174,Hallvarðr,"Hallvarðr, leysingi at Tjöru, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2175,2175,Hallveig Bjarnardóttir,"Hallveig Bjarnardóttir, frá Svínhaga, kona Þorgeirs höggvinkinna Ormssonar ór Höfn, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2176,2176,Hallveig Einarsdóttir,"Hallveig Einarsdóttir, kona Þorbjarnar Vífilssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2177,2177,Hallveig Fróðadóttir,"Hallveig Fróðadóttir, kona Ingólfs Arnarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2178,2178,Hallveig Hranadóttir hrings,"Hallveig Hranadóttir hrings, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2179,2179,Hallveig Oddadóttir,"Hallveig Oddadóttir, kona Jórundar Þorgilssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2180,2180,Hallveig Skáld-Helgadóttir,"Hallveig Skáld-Helgadóttir, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2181,2181,Hallveig Þorbjarnardóttir,"Hallveig Þorbjarnardóttir, kona Þórðar lamba (Þorgeirssonar), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2182,2182,Hallveig Þorgrímsdóttir,"Hallveig Þorgrímsdóttir, kona Hrúts Herjólfssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2183,2183,Hallveig Þorviðardóttir (Þormóðsdóttir),"Hallveig Þorviðardóttir (Þormóðsdóttir), kona Özurar í Kampaholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2184,2184,Hallveig,"Hallveig, kona Helga Guðlaugssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2185,2185,Hallvör Bárðardóttir,"Hallvör Bárðardóttir, kona Grímólfs Óláfssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2186,2186,Hallvör Oddadóttir,"Hallvör Oddadóttir, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2187,2187,Hallvör Þórhallsdóttir (Oddadóttir),"Hallvör Þórhallsdóttir (Oddadóttir), kona Barkar Þormóðarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2188,2188,Háls Þórisson (Fjörleifarson),"Háls Þórisson (Fjörleifarson), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2189,2189,Háma,"Háma, víkingr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2190,2190,Hama,"Hama, virkisbúi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2191,2191,Hamall Sigurðarson,"Hamall Sigurðarson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2192,2192,Hamall Þormóðarson,"Hamall Þormóðarson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2193,2193,Hámundr Gunnarsson,"Hámundr Gunnarsson, Baugssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2194,2194,Hámundr Gunnarsson,"Hámundr Gunnarsson, frá Hlíðarenda (sbr. Högni í Njálu), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2195,2195,Hámundr Hjörsson heljarskinn,"Hámundr Hjörsson heljarskinn, landnm. á Espihóli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2196,2196,Hámundr Hróarsson inn halti,"Hámundr Hróarsson inn halti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2197,2197,Hámundr Tyrfingsson (réttara Bjarnarson þ. e. Þorbjarnar prests Tyrfingssonar,"Hámundr Tyrfingsson (réttara Bjarnarson, þ. e. Þorbjarnar prests Tyrfingssonar, sbr. Jóns sögu helga), prestr í Goðdölum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2198,2198,Hámundr,"Hámundr, fylgdarmaðr Illuga svarta, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2199,2199,Hámundr,"Hámundr, heimamaðr at Kaldbak, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2200,2200,Hámundr,"Hámundr, maðr Þórdísar á Löngunesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2201,2201,Hánefr,"Hánefr, bóndi í Óþveginstungu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2202,2202,Hangatýr,"Hangatýr, heiti Óðins, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
