Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
5914,"Þórðr Brynjólfsson, á Aurlandi, ",Þórðr Brynjólfsson,871,Thord Brynjolfsson (from Aurland),:134,Thord Brynjolfsson,:1,:-1,:-1,:Egil
5923,"Þórðr gellir Óláfsson feilans, í Hvammi í Dölum, ",Þórðr gellir Óláfsson feilans,883,Thord Olafsson Bellower,:346:405,Thord Bellower,:1:1,:-1:7,:-1:282,:Egil:Laxdoela
5924,"Þórðr Gestsson inn lági, frá Haga á Barðaströnd, ",Þórðr Gestsson inn lági,887,Thord Thordarson the Cat (son of Gudrun Osvifsdottir),:649:557,Thord the Short,:1:1,:64:33,:397:331,:Laxdoela:Laxdoela
5925,"Þórðr Gilsson, á Staðarfelli, ",Þórðr Gilsson,874,Thord Gilsson,:524,Thord Gilsson,:1,:31,:326,:Laxdoela
5926,"Þórðr Glúmsson (Ingunnarson), ",Þórðr Glúmsson (Ingunnarson),880,Thord Ingunnarson (second husband of Gudrun Osvifsdottir),:548,Thord Ingunnarson,:1,:32,:328,:Laxdoela
5927,"Þórðr goddi, á Goddastöðum, ",Þórðr goddi,875,Thord Goddi (at Goddastadir),:452,Thord Goddi,:1,:11,:286,:Laxdoela
5928,"Þórðr Granason, ",Þórðr Granason,876,Thord Granason,:155,Thord Granason,:1,:-1,:-1,:Egil
5941,"Þórðr Hrólfsson, á Hrólfsstöðum, ",Þórðr Hrólfsson,879,Thord Hrolfsson,:41,Thord,:1,:14,:457,:Hrafnkel
5943,"Þórðr huglausi, þræll Gísla Súrssonar, ",Þórðr huglausi,886,Thord the Coward (slave of Gisli Sursson),:75,Thord the Coward,:1,:13,:515,:Gisla
5956,"Þórðr lambi Þorgeirsson lamba (Lambason), á Álftanesi á Mýrum, ",Þórðr lambi Þorgeirsson lamba (Lambason),882,Thord Lambason at Lambastadir (son of Thorgeir Lamb),:213,Thord Thorgeir Lambason,:1,:-1,:-1,:Egil
5968,"Þórðr Özurarson Freysgoði, at Svínafelli, ",Þórðr Özurarson Freysgoði,872,Thord Frey's Godi,:608,Thord Frey's Godi,:1,:41,:353,:Laxdoela
5969,"Þórðr Rannveigarson, ",Þórðr Rannveigarson,869,Thord (son of Rannveig),:161,Thord Rannveigsson,:1,:-1,:-1,:Egil
5994,"Þórðr Þórðarson köttr, ",Þórðr Þórðarson köttr,868,Thord (in Hundadal),:566,Thord,:1,:36,:336,:Laxdoela
6008,"Þórðr Þórörnuson beigaldi, at Beigalda, ",Þórðr Þórörnuson beigaldi,878,Thord Hobbler at Beigaldi (one of Skallagrim's men),:98,Thord Hobbler,:1,:-1,:-1,:Egil
6010,"Þórðr Þorsteinsson, Egilssonar, ",Þórðr Þorsteinsson,888,Thord Thorsteinsson (Egilsson),:298,Thord Thorsteinsson,:1,:-1,:-1,:Egil
6014,"Þórðr Þorvaldsson, í Vatnsfirði, ",Þórðr Þorvaldsson,889,Thord Thorvaldsson,:515,Thord,:1,:31,:326,:Laxdoela
6015,"Þórðr, á Breiðavaði (misminni: á Másstöðum í Vatnsdal), ",Þórðr,866,Thord (from Hising),:55:98,Thord from Hising,:1:1,:-1:36,:-1:554,:Egil:Gisla
6050,"Þorfinna Vermundardóttir, kona Þorsteins Kuggasonar, ",Þorfinna Vermundardóttir,913,Thorfinna Vermundardottir,:518,Thorfinna,:0,:31,:326,:Laxdoela
6065,"Þorfinnr inn strangi (Þorfiðr), á Langárforsi, ",Þorfinnr inn strangi (Þorfiðr),911,Thorfinn the Strong,:180,Thorfinn the Strong,:1,:-1,:-1,:Egil
6068,"Þorfinnr Sel-Þórisson, á Rauðamel, ",Þorfinnr Sel-Þórisson,909,Thorfinn Seal-Thorisson (at Raudamel),:181,Thorfinn Sel-Thorisson,:1,:-1,:-1,:Eyrbyggja
6069,"Þorfinnr Sigurðarson inn ríki, jarl í Orkneyjum, ",Þorfinnr Sigurðarson inn ríki,908,Thorfinn Einarsson the Skull-splitter,:367,Earl Thorfinn,:1,:4,:279,:Laxdoela
6071,"Þorfinnr Torf-Einarsson hausakljúfr, jarl í Orkneyjum, ",Þorfinnr Torf-Einarsson hausakljúfr,1112,Turf-Einar Rognvaldsson,:368,Earl Turf-Einar,:1,:4,:279,:Laxdoela
6079,"Þorfinnr, á Bakka, ",Þorfinnr,907,Thorfinn (farmer in Eidaskog),:136,Thorfinn of Eidaskog,:1,:-1,:-1,:Egil
6115,"Þorgeirr Geirsson blundr, ",Þorgeirr Geirsson blundr,918,Thorgeir Geirsson Blund,:153,Thorgeir Geirsson Blund,:1,:-1,:-1,:Egil
6126,"Þorgeirr jarðlangr, landnm. á Jarðlangsstöðum, ",Þorgeirr jarðlangr,925,Thorgeir Thorn-foot (at Fenring),:101,Thorgeir Earth-Long,:1,:-1,:-1,:Egil
6129,"Þorgeirr lambi, á Lambastöðum á Mýrum, ",Þorgeirr lambi,920,Thorgeir Lamb,:211,Thorgeir Lamb,:1,:-1,:-1,:Egil
6135,"Þorgeirr orri, á Orrastöðum, ",Þorgeirr orri,921,Thorgeir Orri (at Orrastadir),:79,Thorgeir Orri,:1,:18,:524,:Gisla
6149,"Þorgeirr Þjóstarsson, ",Þorgeirr Þjóstarsson,923,Thorgeir Thjostarsson,:31,Thorgeir (Thjostarsson),:1,:8,:447,:Hrafnkel
6161,"Þorgeirr Þorsteinsson, Egilssonar, ",Þorgeirr Þorsteinsson,927,Thorgeir Thorsteinsson (farmer at Alftanes),:293,Thorgeir Thorsteinsson,:1,:-1,:-1,:Egil
6163,"Þorgeirr þyrnifótr, á Aski, ",Þorgeirr þyrnifótr,926,Thorgeir Thorn-foot (at Fenring),:146,Thorgeir Thornfoot,:1,:-1,:-1,:Egil
6164,"Þorgeirr, á Bakka í Svarfaðardal, ",Þorgeirr,915,Thorgeir (from Hising),:56:316,Thorgeir from Hising,:1:1,:-1:-1,:-1:-1,:Egil:Egil
6182,"Þorgerðr Álfsdóttir, kona Ara Mássonar á Reykjahólum, ",Þorgerðr Álfsdóttir,932,Thorgerd Alfsdottir,:397,Thorgerd,:0,:6,:280,:Laxdoela
6185,"Þorgerðr Bjarnardóttir ins digra, kona Önundar sjóna, ",Þorgerðr Bjarnardóttir ins digra,933,Thorgerd Bjarnadottir (wife of Onund Anason Sjoni),:305,Thorgerd Bjarni's daughter,:0,:-1,:-1,:Egil
6188,"Þorgerðr brák, ambátt Skalla-Gríms, ",Þorgerðr brák,934,Thorgerd Brak,:159,Thorgerd Brak,:1,:-1,:-1,:Egil
6189,"Þorgerðr Egilsdóttir, Síðu-Hallssonar, kona Ögmundar Þorkelssonar, ",Þorgerðr Egilsdóttir,935,Thorgerd Egilsdottir (Skallagrimsson),:228,Thorgerd Egilsdottir,:1,:-1,:-1,:Egil
6190,"Þorgerðr Egilsdóttir, Skallagrímssonar, kona Ólafs pá Höskuldssonar, ",Þorgerðr Egilsdóttir,935,Thorgerd Egilsdottir (Skallagrimsson),:481,Thorgerd,:0,:22,:312,:Laxdoela
6241,"Þorgerðr Þorsteinsdóttir rauðs, kona Dala-Kolls Veðrar-Grímssonar, svo Herjólfs Eyvindarsonar, ",Þorgerðr Þorsteinsdóttir rauðs,938,Thorgerd Thorsteinsdottir (the Red),:375,Thorgerd,:0,:5,:279,:Laxdoela
6271,"Þorgils Arason (Þorgísl), á Reykjahólum, ",Þorgils Arason (Þorgísl),944,Thorgils Arason of Reykjanes,:680:188,Thorgils Arason of Reykjanes,:0:1,:78:-1,:420:-1,:Laxdoela:Eyrbyggja
6272,"Þorgils Arason ins fróða, ",Þorgils Arason ins fróða,942,Thorgils (outlaw),:684,Thorgils,:1,:78,:420,:Laxdoela
6277,"Þorgils Gellisson, Þorkelssonar, ",Þorgils Gellisson,946,Thorgils Gellisson,:682,Thorgils,:1,:78,:420,:Laxdoela
6279,"Þorgils gjallandi, landnm. at Svínavatns, ",Þorgils gjallandi,945,Thorgils Boomer,:51:119,Thorgils Boomer,:1:1,:-1:44,:-1:259,:Egil:Vatnsdal
6286,"Þorgils Hölluson ok Snorra Álfssonar ór Dölum, ",Þorgils Hölluson ok Snorra Álfssonar ór Dölum,947,Thorgils Holluson (son of Halla),:631:190,Thorgils,:0:1,:56:-1,:382:-1,:Laxdoela:Eyrbyggja
6296,"Þorgils Ögmundarson skarði, á Mel, ",Þorgils Ögmundarson skarði,949,Thorgils Ogmundarson,:309,Thorgils Ogmundsson,:1,:-1,:-1,:Egil
6306,"Þorgils Þorfinnsson, Sel-Þórissonar, ",Þorgils Þorfinnsson,950,Thorgils Thorfinnsson,:187,Thorgils Thorfinnsson,:1,:-1,:-1,:Eyrbyggja
6315,"Þorgils, heimamaðr Helga Harðbeinssonar, ",Þorgils,943,Thorgils Arason (the Learned),:646,Thorgils,:1,:64,:396,:Laxdoela
6328,"Þorgrímr Auðunarson hærukollr, ",Þorgrímr Auðunarson hærukollr,956,Thorgrim Audunarson Grey-head,:575,Thorgrim Grey-head,:1,:40,:345,:Laxdoela
6339,"Þorgrímr goði Kjallaksson ins gamla, í Bjarnarhöfn, ",Þorgrímr goði Kjallaksson ins gamla,958,Thorgrim Kjallaksson Godi,:352:192,Thorgrim,:1:1,:3:-1,:278:-1,:Laxdoela:Eyrbyggja
6340,"Þorgrímr goði Þorsteinsson þorskabíts, ",Þorgrímr goði Þorsteinsson þorskabíts,962,Thorgrim Thorsteinsson the Godi,:414:191,Thorgrim,:1:1,:7:-1,:282:-1,:Laxdoela:Eyrbyggja
6345,"Þorgrímr Hallormsson (Þórormsson), Kárnsárgoði, ",Þorgrímr Hallormsson (Þórormsson),957,Thorgrim Hallormsson (at Karnsa),:70,Thorgrim Hallormsson at Karnsa,:1,:21,:221,:Vatnsdal
6359,"Þorgrímr nef, á Nefsstöðum, ",Þorgrímr nef,959,Thorgrim Nef (at Nefsstadir),:67,Thorgrim Nef,:1,:11,:512,:Gisla
6364,"Þorgrímr skinnhúfa, á Hjallalandi, (Skinnhúfa), ",Þorgrímr skinnhúfa,960,Thorgrim Skin-hood (magician in Vatnsdal),:84,Thorgrim Skin-hood magician in Vatnsdal,:1,:29,:232,:Vatnsdal
6383,"Þorgrímr, at Borg inni minni í Víðidal, ",Þorgrímr,952,Thorgrim (at Lesser Borg),:99,Thorgrim at Lesser Borg,:1,:32,:239,:Vatnsdal
6401,"Þórgunna, suðreysk kona, frilla Leifs heppna, ",Þórgunna,963,Thorgunna (mother of Leif Eiriksson's son. Thorgils),:196,Thorgunna,:2,:-1,:-1,:Eyrbyggja
6412,"Þórhalla in málga, ",Þórhalla in málga,970,Thorhalla Chatterbox (member of Osvif's household),:541,Thorhalla,:0,:32,:327,:Laxdoela
6419,"Þórhallr Breiðár-Skeggjason, ",Þórhallr Breiðár-Skeggjason,968,Thorhall Skeggjason (from Breida),:597,Thorhall,:1,:40,:347,:Laxdoela
6428,"Þórhallr Oddason goði, ",Þórhallr Oddason goði,967,Thorhall Oddason the Godi,:267:520,Thorhall Oddason,:1:1,:-1:31,:-1:326,:Egil:Laxdoela
6456,"Þórhildr Þorsteinsdóttir rauðs, kona Eysteins meinfrets Álfssonar, ",Þórhildr Þorsteinsdóttir rauðs,971,Thorhild Thorsteinsdottir (mother of Alf of Dalir),:396,Thorhild,:0,:6,:280,:Laxdoela
6460,"Þórir Arnarsson viðleggr, ",Þórir Arnarsson viðleggr,842,Thorberg Arnason (father of Thora Thorbergsdottir),:198,Thorir Arnarson,:1,:-1,:-1,:Eyrbyggja
6482,"Þórir haklangr, konungr á Ögðum, ",Þórir haklangr,984,Thorir Long-chin (King of Agdir),:49,"Thorir Long-Chin, King of Agdir",:1,:-1,:-1,:Egil
6494,"Þórir Hrafnkelsson Freysgoða, ",Þórir Hrafnkelsson Freysgoða,980,Thorir Hrafnkelsson (Frey's Godi),:13,Thorir,:1,:2,:439,:Hrafnkel
6496,"Þórir Hróaldsson hersir, í Fjörðum, ",Þórir Hróaldsson hersir,981,Thorir Hroaldsson the Hersir,:15,Thorir Hroald's son the Hersir,:1,:-1,:-1,:Egil
6498,"Þórir Ingimundarson hafrsþjó, á Undunfelli, goðorðsmaðr, ",Þórir Ingimundarson hafrsþjó,982,Thorir Ingimundarson Goat-thigh (son of Ingimund Thorsteinsson),:41,Thorir Ingimundarson Goat-thigh son of Ingimund Thorsteinsson,:1,:13,:209,:Vatnsdal
6503,"Þórir Ketilsson kjölfara, ",Þórir Ketilsson kjölfara,983,Thorir Ketilsson (Keel-farer),:124,Thorir Ketilsson,:1,:-1,:-1,:Egil
6512,"Þórir Rögnvaldsson þegjandi, jarl á Mæri, ",Þórir Rögnvaldsson þegjandi,985,Thorir Rognvaldsson the Silent (earl),:34,Thorir Rognvaldsson the Silent earl,:1,:12,:207,:Vatnsdal
6513,"Þórir sælingr, ",Þórir sælingr,986,Thorir Saeling,:545,Thorir Saeling,:1,:32,:327,:Laxdoela
6538,"Þórir þruma, ármaðr Haralds konungs, ",Þórir þruma,990,Thorir Thruma,:60,Thorir Thruma Harald's agent,:1,:-1,:-1,:Egil
6539,"Þórir þurs, landnm. á Þursstöðum, ",Þórir þurs,988,Thorir the Giant at Thursstadir (one of Skallagrim's men),:100,Thorir the Giant,:1,:-1,:-1,:Egil
6552,"Þórir, fylgdarmaðr Ingimundar gamla, ",Þórir,977,Thorir (one of Ingimund Thorsteinsson's men),:48,Thorir one of Ingimund Thorsteinsson's men,:1,:13,:209,:Vatnsdal
6588,"Þorkell annmarki, á Annmarkastöðum, ",Þorkell annmarki,994,Thorkel Annmarki,:77,Thorkel Annmarki,:1,:18,:524,:Gisla
6594,"Þorkell Blund-Ketilsson, í Örnólfsdal, ",Þorkell Blund-Ketilsson,996,Thorkel Blund-Ketilsson,:424,Thorkel Blund-Ketilsson,:1,:7,:282,:Laxdoela
6600,"Þorkell Eiríksson, í Keldudal í Dýrafirði, ",Þorkell Eiríksson,997,Thorkel Eiriksson (at Saurar),:24,Thorkel Eiriksson,:1,:4,:504,:Gisla
6603,"Þorkell Eyjólfsson, á Helgafelli, ",Þorkell Eyjólfsson,998,Thorkel Eyjolfsson (fourth husband of Gudrun Osvifsdottir),:634,Thorkel Eyjolfsson,:1,:57,:383,:Laxdoela
6611,"Þorkell Geitisson, í Krossavík, ",Þorkell Geitisson,999,Thorkel Geitisson,:655,Thorkel Geitisson,:1,:69,:404,:Laxdoela
6612,"Þorkell Gellisson, á Helgafelli, ",Þorkell Gellisson,993,Thorkel (farmer at Hafratindar),:683,Thorkel,:1,:78,:420,:Laxdoela
6616,"Þorkell Gunnvaldsson, ",Þorkell Gunnvaldsson,1001,Thorkel Gunnvaldsson,:282,Thorkel Gunnvaldsson,:1,:-1,:-1,:Egil
6624,"Þorkell hvelpr, á Hóli í Saurbæ, ",Þorkell hvelpr,1003,Thorkel Pup (brother of Aud),:546,Thorkel Pup,:1,:32,:328,:Laxdoela
6633,"Þorkell krafla Þorgrímsson Vatnsdælagoði, ",Þorkell krafla Þorgrímsson Vatnsdælagoði,1014,Thorkel Thorgrimsson Scratcher,:106,Thorkel Thorgrimsson Scratcher,:1,:37,:248,:Vatnsdal
6634,"Þorkell kuggi Þórðarson gellis, ",Þorkell kuggi Þórðarson gellis,1013,Thorkel Thordarson Kuggi,:409,Thorkel Kuggi,:1,:7,:282,:Laxdoela
6639,"Þorkell Naumdælajarl (Ketill), ",Þorkell Naumdælajarl (Ketill),992,Thorkel (Earl of Naumdal),:70,Earl Thorkel of Naumdal,:1,:-1,:-1,:Egil
6645,"Þorkell silfri Þorvaldsson skínanda, at Helgavatni í Vatnsdal, ",Þorkell silfri Þorvaldsson skínanda,1005,Thorkel Silver (from Helgavatn),:112,Thorkel Silver from Helgavatn,:1,:42,:255,:Vatnsdal
6646,"Þorkell skalli, í Þykkvaskógi, ",Þorkell skalli,1008,Thorkel the Bald (at Thykkvaskog),:572,Thorkel the Bald,:1,:38,:343,:Laxdoela
6648,"Þorkell skerauki (gullhjálmr), í Súrnadal, ",Þorkell skerauki (gullhjálmr),1006,Thorkel Skerauki (from Surnadal. grandfather of Gisli Sursson),:1,Thorkel Skerauki,:1,:1,:500,:Gisla
6655,"Þorkell Súrsson (Þorbjarnarson súrs), ",Þorkell Súrsson (Þorbjarnarson súrs),1007,Thorkel Sursson (brother of Gisli Sursson),:266,Thorkel Sursson,:1,:-1,:-1,:Eyrbyggja
6661,"Þorkell trefill Rauða-Bjarnarson, í Svignaskarði, ",Þorkell trefill Rauða-Bjarnarson,1004,Thorkel Red-Bjarnarson Scarf,:112:449,Thorkel Scarf Bjornsson,:1:1,:-1:10,:-1:285,:Egil:Laxdoela
6662,"Þorkell Þjóstarson, í Þorskafirði, ",Þorkell Þjóstarson,1012,Thorkel Thjostarsson,:29,Thorkel (Thjostarsson),:1,:8,:446,:Hrafnkel
6703,"Þorlákr Ásgeirsson, á Eyri, ",Þorlákr Ásgeirsson,1081,Thorvald Asgeirsson,:204,Thorlak Asgeirson of Eyr,:1,:-1,:-1,:Eyrbyggja
6718,"Þórlaug Hrafnsdóttir, kona Jörundar goða Hrafnssonar, ",Þórlaug Hrafnsdóttir,1019,Thorlaug Haengsdottirr (wife of Jorund the Godi),:90,Thorlaug Hrafn's daughter,:0,:-1,:-1,:Egil
6722,"Þórlaug Þórðardóttir frá Höfða, kona Arnbjarnar Sleitu-Bjarnarsonar, ",Þórlaug Þórðardóttir frá Höfða,1020,Thorlaug Thordardottir (from Hofdi),:475,Thorlaug Thordardottir,:0,:20,:303,:Laxdoela
6745,"Þorleifr Snorrason goða, ",Þorleifr Snorrason goða,922,Thorgeir Snorrason (son of Snorri Thorfinnsson),:208,Thorleif Snorrason,:1,:-1,:-1,:Eyrbyggja
6756,"Þorleifr, austfirzkr maðr, ",Þorleifr,1021,Thorleif the Earl's Poet,:206,Thorleif from the East Fjords,:1,:-1,:-1,:Eyrbyggja
6761,"Þorleikr Brandsson (Þorleifr), í Krossnesi, ",Þorleikr Brandsson (Þorleifr),831,Thorarin Brandsson,:209,Thorleik Brandsson,:1,:-1,:-1,:Eyrbyggja
6763,"Þorleikr inn fagri Bollason, ",Þorleikr inn fagri Bollason,1022,Thorleik Bollason,:623,Thorleik,:1,:52,:376,:Laxdoela
6778,"Þormóðr Barkarson ins digra, ",Þormóðr Barkarson ins digra,1026,Thormod (one of Thorstein Thoruson's men),:319,Thormod Borksson,:1,:-1,:-1,:Eyrbyggja
6789,"Þormóðr Kleppjárnsson, ",Þormóðr Kleppjárnsson,1028,Thormod Kleppjarnsson,:303,Thormod Kleppjarnsson,:1,:-1,:-1,:Egil
6799,"Þormóðr Þjóstarsson, á Álftanesi, ",Þormóðr Þjóstarsson,1030,Thormod Thjostarsson,:32,Thormod (Thjostarsson),:1,:8,:447,:Hrafnkel
6809,"Þormóðr, á Bakka við Ísafjarðardjúp, ",Þormóðr,1027,Thormod (slave of Ketil Gufa),:248:288,Thormod Ketil Gufa's slave,:1:1,:-1:-1,:-1:-1,:Egil:Egil
6833,"Þóroddr Eyvindarson goði, á Hjalla í Ölfusi, ",Þóroddr Eyvindarson goði,1031,Thorodd Eyvindarson the Godi (father of Skafti Thoroddsson the Lawspeaker),:256,Thorodd the Godi from Olfus,:1,:-1,:-1,:Egil
6834,"Þóroddr Gnúpsson (Geirsson) Hrísablundr, í Hrísum í Flókadal, ",Þóroddr Gnúpsson (Geirsson) Hrísablundr,1032,Thorodd Geirsson Hrisablund,:154,Thorodd Hrisa-Blund,:1,:-1,:-1,:Egil
6837,"Þóroddr hjálmr, ",Þóroddr hjálmr,1033,Thorodd Helmet,:29,Thorodd Helmet,:1,:10,:204,:Vatnsdal
6843,"Þóroddr Snorrason goða, at Spákonufelli, ",Þóroddr Snorrason goða,1090,Thorvald Snorrason,:213,Thorodd Snorrason,:1,:-1,:-1,:Eyrbyggja
6844,"Þóroddr Tungu-Oddsson, ",Þóroddr Tungu-Oddsson,1036,Thorodd Tungu-Oddsson,:287,Thorodd Tongue-Odd's son,:1,:-1,:-1,:Egil
6848,"Þóroddr Þorgrímsson, ",Þóroddr Þorgrímsson,1035,Thorodd Thorgrimsson (the Godi),:60,Thorodd Thorgrimsson,:1,:7,:507,:Gisla
6854,"Þórólfr blöðruskalli, ",Þórólfr blöðruskalli,1039,Thorolf Blister-pate (settler at Eyri),:357,Thorolf Blister-pate,:1,:3,:278,:Laxdoela
6860,"Þórólfr heljarskinn, ",Þórólfr heljarskinn,1040,Thorolf Dark-skin (in Forsaeludal),:52,Thorolf Dark-skin in Forsaeludal,:1,:16,:214,:Vatnsdal
6865,"Þórólfr Kveld-Úlfsson, ",Þórólfr Kveld-Úlfsson,1041,Thorolf Kveldulfsson,:11,Thorolf Kveldulfsson,:1,:-1,:-1,:Egil
6866,"Þórólfr leikgoði, ",Þórólfr leikgoði,1044,Thorolf Play-godi,:143,Thorolf Play-godi,:1,:47,:267,:Vatnsdal
6870,"Þórólfr Örnólfsson Mostrarskegg (Hrólfr), landnm. í Þórsnesi, ",Þórólfr Örnólfsson Mostrarskegg (Hrólfr),1042,Thorolf Ornolfsson Moster-beard,:412:107:217,Thorolf Moster-beard,:1:1:1,:7:5:-1,:282:505:-1,:Laxdoela:Gisla:Eyrbyggja
6871,"Þórólfr Ósvífrsson ins spaka, ",Þórólfr Ósvífrsson ins spaka,1038,Thorolf (from Breidafjord),:539,Thorolf,:1,:32,:327,:Laxdoela
6872,"Þórólfr rauðnefr, á Sauðafelli, ",Þórólfr rauðnefr,1045,Thorolf Red-nose (of Saudafell),:455,Thorolf Red-nose of Saudafell,:0,:11,:286,:Laxdoela
6873,"Þórólfr Skalla-Grímsson, frá Borg, ",Þórólfr Skalla-Grímsson,1046,Thorolf Skallagrimsson,:128:34,Thorolf Skallagrimsson,:1:1,:-1:8,:-1:447,:Egil:Hrafnkel
6875,"Þórólfr sleggja, á Sleggjustöðum, ",Þórólfr sleggja,1047,Thorolf Sledgehammer (villain in Vatnsdal),:81,Thorolf Sledgehammer villain in Vatnsdal,:1,:28,:231,:Vatnsdal
6888,"Þórólfr, breiðfirzkr maðr, ",Þórólfr,1043,Thorolf Osvifsson (brother of Gudrun Osvifsdottir),:464,Thorolf,:1,:14,:291,:Laxdoela
6898,"Þórormr, í Þórormstungu, ",Þórormr,1049,Thororm (at Lower Tunga. Thorormstunga),:60,Thororm brother of Hallorm,:1,:17,:215,:Vatnsdal
6903,"Þorsteinn Ásbjarnarson (Refilsson), ór Kirkjubæ austan, ",Þorsteinn Ásbjarnarson (Refilsson),1054,Thorstein Asbjarnarson,:344,Thorstein Asbjarson,:1,:1,:276,:Laxdoela
6924,"Þorsteinn Egilsson, á Borg, ",Þorsteinn Egilsson,1055,Thorstein Egilsson (Skallagrimsson),:227:421,Thorstein Egilsson,:1:1,:-1:7,:-1:282,:Egil:Laxdoela
6926,"Þorsteinn Eiríksson alspaks (Þóruson), ",Þorsteinn Eiríksson alspaks (Þóruson),1072,Thorstein Thoruson/Eiriksson the Hersir,:221,Thorstein Eiriksson Thoruson,:1,:-1,:-1,:Egil
6945,"Þorsteinn Hallsteinsson surtr, ",Þorsteinn Hallsteinsson surtr,1063,Thorstein Olafsson/Oleifsson the Red (son of Unn the Deep-minded. King of Scotland),:446:395:226,Thorstein Hallsteinsson,:1:1:1,:10:6:-1,:285:280:-1,:Laxdoela:Laxdoela:Eyrbyggja
6954,"Þorsteinn hreggnasi, undir Hrauni (líkl. = Steinn Auðunarson stota), ",Þorsteinn hreggnasi,1045,Thorolf Red-nose (of Saudafell),:224,Thorstein Sleet-Nose,:1,:-1,:-1,:Eyrbyggja
6961,"Þorsteinn Ingimundarson goði á Hofi í Vatnsdal, ",Þorsteinn Ingimundarson goði á Hofi í Vatnsdal,1060,Thorstein Ingimundarson (son of Ingimund Thorsteinsson),:39,Thorstein Ingimundarson son of Ingimund Thorsteinsson,:1,:13,:209,:Vatnsdal
6972,"Þorsteinn Ketilsson raums hersir, ",Þorsteinn Ketilsson raums hersir,1061,Thorstein Ketilsson (the Large),:1,Thorstein Ketilsson the Large,:1,:1,:189,:Vatnsdal
6979,"Þorsteinn Kuggason (Þorkels kugga), í Ljárskógum, ",Þorsteinn Kuggason (Þorkels kugga),1062,Thorstein Kuggason,:519:222,Thorstein Kuggason,:1:1,:31:-1,:326:-1,:Laxdoela:Eyrbyggja
6987,"Þorsteinn Óláfsson rauðr, herkonungr, ",Þorsteinn Óláfsson rauðr,834,Thorarin Oleifsson Ragi's Brother,:362:252,Thorstein Olafsson,:1:1,:4:-1,:278:-1,:Laxdoela:Eyrbyggja
7006,"Þorsteinn svarti, í Hundadal, ",Þorsteinn svarti,1065,Thorstein the Black (farmer in Hundadal),:626,Thorstein the Black,:1,:54,:378,:Laxdoela
7024,"Þorsteinn Þorgilsson, ór Hafsfjarðarey, ",Þorsteinn Þorgilsson,1068,Thorstein Thorgilsson (from Vik),:227,Thorstein Thorgilsson,:1,:-1,:-1,:Eyrbyggja
7033,"Þorsteinn Þórólfsson þorskabítr, ",Þorsteinn Þórólfsson þorskabítr,1071,Thorstein Thorolfsson Cod-biter,:411:99:220,Thorstein Cod-biter,:1:1:1,:7:5:-1,:282:505:-1,:Laxdoela:Gisla:Eyrbyggja
7034,"Þorsteinn þorskabítr Snorrason goða, á Laugarbrekku, ",Þorsteinn þorskabítr Snorrason goða,861,Thorbrand Snorrason (probable error for Snorri Thorbrandsson),:225,Thorstein Snorrason,:1,:-1,:-1,:Eyrbyggja
7059,"Þórunn Gunnarsdóttir, Hlífarsonar (Þuríðr), kona Hersteins Þorkelssonar, ",Þórunn Gunnarsdóttir,1077,Thorunn Olafsdottir (Feilan),:422,Thorunn,:0,:7,:282,:Laxdoela
7060,"Þórunn hyrna Ketilsdóttir flatnefs, kona Helga magra Eyvindarsonar, ",Þórunn hyrna Ketilsdóttir flatnefs,1075,Thorunn Ketilsdottir Hyrna (wife of Helgi the Lean),:331:228,Thorunn Hyrna,:0:2,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
7069,"Þórunn Oddleifsdóttir, kona Ármóðs í Þykkvaskógi, ",Þórunn Oddleifsdóttir,1076,Thorunn Oddleifsdottir,:554,Thorunn,:0,:33,:328,:Laxdoela
7071,"Þórunn Skalla-Grímsdóttir, kona Geirs Ketilssonar, ",Þórunn Skalla-Grímsdóttir,1078,Thorunn Skallagrimsdottir,:130,Thorunn Skallagrimsdottir,:0,:-1,:-1,:Egil
7088,"Þorvaldr Ásgeirsson, í Ási í Vatnsdal, ",Þorvaldr Ásgeirsson,1081,Thorvald Asgeirsson,:585,Thorvald,:1,:40,:345,:Laxdoela
7099,"Þorvaldr gneisti, á Þingeyri, ",Þorvaldr gneisti,1085,Thorvald Gneisti (at Thingeyri),:73,Thorvald Gneisti,:1,:12,:513,:Gisla
7103,"Þorvaldr Halldórsson, í Garpsdal, ",Þorvaldr Halldórsson,1086,Thorvald Halldorsson (first husband of Gudrun Osvifsdottir),:558,Thorvald,:1,:34,:332,:Laxdoela
7117,"Þorvaldr Kjartansson, í Vatnsfirði, ",Þorvaldr Kjartansson,1088,Thorvald Kjartansson,:514,Thorvald,:1,:31,:326,:Laxdoela
7118,"Þorvaldr Koðránsson inn víðförli, ",Þorvaldr Koðránsson inn víðförli,1089,Thorvald Kodransson the Far-traveller,:137,Thorvald Kodransson the Far-traveller,:1,:46,:265,:Vatnsdal
7123,"Þorvaldr ofsi, stafnbúi Þórólfs Skalla-Grímssonar, ",Þorvaldr ofsi,1091,Thorvald the Overbearing,:179,Thorvald the Overbearing,:1,:-1,:-1,:Egil
7131,"Þorvaldr Snorrason, í Vatnsfirði, ",Þorvaldr Snorrason,1090,Thorvald Snorrason,:517,Thorvald,:1,:31,:326,:Laxdoela
