Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
2455,"Helga Ketilsdóttir hængs, kona Brynjólfs Björgólfssonar, ",Helga Ketilsdóttir hængs,389,Helga (daughter of Ketil Haeng. Hrafnista),:37,"Helga Brynjolf's wife, Haeng's daughter",:0,:-1,:-1,:Egil
2456,"Helga Ketilsdóttir, kona Hrafns Guðrúnarsonar, ",Helga Ketilsdóttir,,,,,,,,
2457,"Helga Ketilsdóttir, kona Mela-Snorra Markússonar, ",Helga Ketilsdóttir,,,,,,,,
2458,"Helga Kjallaksdóttir, kona Ásgeirs Vestarssonar á Eyri, ",Helga Kjallaksdóttir,380,Hardbein Helgason (son of Helgi Hardbeinsson),:355,Helga,:0,:3,:278,:Laxdoela
2459,"Helga Krakadóttir, kona Einars Þórissonar, svo Þorsteins fagra, ",Helga Krakadóttir,,,,,,,,
2460,"Helga Molda-Gnúpsdóttir, kona Sörla Atlasonar, ",Helga Molda-Gnúpsdóttir,,,,,,,,
2461,"Helga Njálsdóttir, á Bergþórshvali, ",Helga Njálsdóttir,,,,,,,,
2462,"Helga Óláfsdóttir feilans, kona Gunnars Hlífarsonar, ",Helga Óláfsdóttir feilans,396,Helga Olafsdottir (Feilan),:286:416,Helga Olaf Feilan's daughter,:0:0,:-1:7,:-1:282,:Egil:Laxdoela
2463,"Helga Öndóttsdóttir, síðari kona Bjarnar Hrólfssonar, ",Helga Öndóttsdóttir,,,,,,,,
2464,"Helga Önundardóttir, kona Eilífs í Odda, ",Helga Önundardóttir,,,,,,,,
2465,"Helga Önundardóttir, kona Þormóðar Breiðssonar, ",Helga Önundardóttir,,,,,,,,
2466,"Helga Ormsdóttir, kona Hallvarðs Runólfssonar í Dal, ",Helga Ormsdóttir,,,,,,,,
2467,"Helga Steingrímsdóttir, ",Helga Steingrímsdóttir,,,,,,,,
2468,"Helga Steinólfsdóttir ins lága, kona Óláfs, ",Helga Steinólfsdóttir ins lága,,,,,,,,
2469,"Helga Steinsdóttir, kona Áns í Hrauni, ",Helga Steinsdóttir,,,,,,,,
2470,"Helga Véleifsdóttir, systir Hólmgöngu-Bersa, ",Helga Véleifsdóttir,,,,,,,,
2471,"Helga Vémundardóttir, síðari kona Þórðar hreðu ins eldra, ",Helga Vémundardóttir,,,,,,,,
2472,"Helga Þorbjarnardóttir, á Skeggjastöðum, ",Helga Þorbjarnardóttir,,,,,,,,
2473,"Helga Þorbjarnardóttir, kona Þórarins í Þormóðsdal, ",Helga Þorbjarnardóttir,,,,,,,,
2474,"Helga Þórðardóttir frá Stokkahlöðum, kona Þorvalds mennis í Haga, ",Helga Þórðardóttir frá Stokkahlöðum,,,,,,,,
2475,"Helga Þórðardóttir skeggja, kona Ketilbjarnar ins gamla á Mosfelli, ",Helga Þórðardóttir skeggja,,,,,,,,
2476,"Helga Þórðardóttir, Magnússonar, kona Böðvars Þórðarsonar í Görðum, ",Helga Þórðardóttir,,,,,,,,
2477,"Helga Þorfinnsdóttir, bónda við Eiðaskóg, ",Helga Þorfinnsdóttir,397,Helga Thorfinnsdottir (in Eidaskog),:237,Helga Thorfinnsdottir,:0,:-1,:-1,:Egil
2478,"Helga Þorgeirsdóttir frá Fiskilæk, kona Skeggja Böðólfssonar, ",Helga Þorgeirsdóttir frá Fiskilæk,,,,,,,,
2479,"Helga Þorgeirsdóttir langhöfða, kona Birnings Steinarssonar, svo Þorsteins Þorvarðssonar, ",Helga Þorgeirsdóttir langhöfða,,,,,,,,
2480,"Helga Þorgeirsdóttir, kona Svarts Úlfssonar, ",Helga Þorgeirsdóttir,,,,,,,,
2481,"Helga Þorgeirsdóttir, kona Þorkels Gunnvaldssonar, ",Helga Þorgeirsdóttir,,,,,,,,
2482,"Helga Þorgrímsdóttir, kona Búa Andríðssonar, ",Helga Þorgrímsdóttir,,,,,,,,
2483,"Helga Þorgrímsdóttir, kona Gunnars Keldugnúpsfífls, ",Helga Þorgrímsdóttir,,,,,,,,
2484,"Helga Þorgrímsdóttir, kona Sigurðar Ketilssonar, ",Helga Þorgrímsdóttir,,,,,,,,
2485,"Helga Þórisdóttir, kona Sleitu-Helga, ",Helga Þórisdóttir,,,,,,,,
2486,"Helga Þorkelsdóttir, kona Ingólfs Þorvaldssonar, ",Helga Þorkelsdóttir,,,,,,,,
2487,"Helga Þorláksdóttir, kona Ásmundar Þorgestssonar, ",Helga Þorláksdóttir,,,,,,,,
2488,"Helga Þormóðsdóttir, kona Gjafvalds, ",Helga Þormóðsdóttir,,,,,,,,
2489,"Helga Þormóðsdóttir, kona Þórarins Arnijótssonar, ",Helga Þormóðsdóttir,,,,,,,,
2490,"Helga Þóroddsdóttir, kona Þorgils örrabeinsstjúps, ",Helga Þóroddsdóttir,,,,,,,,
2491,"Helga Þorsteinsdóttir í Saurbæ, ",Helga Þorsteinsdóttir í Saurbæ,,,,,,,,
2492,"Helga Þorsteinsdóttir in fagra, ",Helga Þorsteinsdóttir in fagra,398,Helga Thorsteinsdottir the Fair,:299,Helga the Fair,:0,:-1,:-1,:Egil
2493,"Helga Þrándardóttir, kona Þormóðar skafta Óleifssonar, ",Helga Þrándardóttir,,,,,,,,
2494,"Helga, á Kroppi, ",Helga,394,Helga from Kropp,:639,Helga of Kropp,:1,:57,:383,:Laxdoela
2495,"Helga, frilla Bergs ins rakka, ",Helga,390,Helga (mistress of Berg the Bold),:100,Helga mistress of Berg the Bold,:0,:33,:242,:Vatnsdal
2496,"Helga, kona Gríms Þorgeirssonar, ",Helga,,,,,,,,
2497,"Helga, kona Herjólfs Þorgeirssonar í Breiðdal, svo Brynjólfs Þorgeirssonar, ",Helga,,,,,,,,
2498,"Helgi Arngrímsson, í Norðrtungu, ",Helgi Arngrímsson,,,,,,,,
2499,"Helgi Arngrímsson, í Saurbæ, ",Helgi Arngrímsson,,,,,,,,
2500,"Helgi Arnsteinsson, farmaðr, ",Helgi Arnsteinsson,,,,,,,,
2501,"Helgi Ásbjarnarson, goðorðsmaðr, ",Helgi Ásbjarnarson,,,,,,,,
2502,"Helgi Ásgeirsson inn frækni, ",Helgi Ásgeirsson inn frækni,,,,,,,,
2503,"Helgi Ásgeirsson, frá Hamri, ",Helgi Ásgeirsson,,,,,,,,
2504,"Helgi Ásgeirsson, Grímssonar, ",Helgi Ásgeirsson,,,,,,,,
2505,"Helgi Bjarnarson at Haugi, ",Helgi Bjarnarson at Haugi,,,,,,,,
2506,"Helgi Bjarnarson bunu, ",Helgi Bjarnarson bunu,,,,,,,,
2507,"Helgi Bjartmarsson, ",Helgi Bjartmarsson,402,Helgi Bjartmarsson,:31,Helgi,:1,:4,:504,:Gisla
2508,"Helgi Droplaugarson (Þorvaldsson), ",Helgi Droplaugarson (Þorvaldsson),400,Helgi (skipper),:88,Helgi Droplaugarson,:1,:-1,:-1,:Eyrbyggja
2509,"Helgi Eiríksson, bóndi í Gautavík, ",Helgi Eiríksson,,,,,,,,
2510,"Helgi Eyjólfsson, Þorkelssonar, ",Helgi Eyjólfsson,,,,,,,,
2511,"Helgi Eyvindarson, at Helgastöðum, ",Helgi Eyvindarson,,,,,,,,
2512,"Helgi Eyþjófsson, ",Helgi Eyþjófsson,,,,,,,,
2513,"Helgi Geirleifsson skarfr, ",Helgi Geirleifsson skarfr,,,,,,,,
2514,"Helgi goðlauss, ",Helgi goðlauss,,,,,,,,
2515,"Helgi Guðlaugsson krókr, land-nm. at Helgastöðum, ",Helgi Guðlaugsson krókr,,,,,,,,
2516,"Helgi Hængsson, ",Helgi Hængsson,404,Helgi Haengsson,:84,"Helgi Haeng, Ingunn's son",:1,:-1,:-1,:Egil
2517,"Helgi Hallgeirsson, at Helgafelli, ",Helgi Hallgeirsson,,,,,,,,
2518,"Helgi Hallsson goðlauss, ",Helgi Hallsson goðlauss,,,,,,,,
2519,"Helgi Hallvarðsson, ",Helgi Hallvarðsson,,,,,,,,
2520,"Helgi Hámundarson inn svarti (sbr. Kolskeggr í Njálu), ",Helgi Hámundarson inn svarti (sbr. Kolskeggr í Njálu),,,,,,,,
2521,"Helgi Harðbeinsson, ",Helgi Harðbeinsson,,,,,,,,
2522,"Helgi Helgason, Bjarnarsonar bunu, ",Helgi Helgason,,,,,,,,
2523,"Helgi hestr, ",Helgi hestr,,,,,,,,
2524,"Helgi Heyangrs-Bjarnarson, landnm. at Rauðalæk, ",Helgi Heyangrs-Bjarnarson,,,,,,,,
2525,"Helgi Högnason, á Helgavatni, ",Helgi Högnason,,,,,,,,
2526,"Helgi Höskuldsson, Dala-Kollssonar, ",Helgi Höskuldsson,,,,,,,,
2527,"Helgi Hrafnsson bláfauskr, ",Helgi Hrafnsson bláfauskr,,,,,,,,
2528,"Helgi Hrólfsson ór Gnúpufelli, landnm. í Skutilsfirði, ",Helgi Hrólfsson ór Gnúpufelli,,,,,,,,
2529,"Helgi Hrólfsson, Hofgarðagoði, ",Helgi Hrólfsson,,,,,,,,
2530,"Helgi Ingjaldsson (Ingjaldsfífl), ",Helgi Ingjaldsson (Ingjaldsfífl),406,Helgi Ingjaldsson Ingjald's Fool (son of Ingjald of Hergilsey),:90,Helgi,:1,:25,:536,:Gisla
2531,"Helgi inn magri Eyvindarson, landnámsm. í Kristnesi (Magr-Helgi), ",Helgi inn magri Eyvindarson,403,Helgi Eyvindarson the Lean,:332:89,Helgi the Lean,:1:1,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
2532,"Helgi inn magri, ór Straumi, ",Helgi inn magri,,,,,,,,
2533,"Helgi inn svarti, ",Helgi inn svarti,,,,,,,,
2534,"Helgi Ketilsson bjóla, landnm. at Hofi á Kjalarnesi, ",Helgi Ketilsson bjóla,407,Helgi Ketilsson Bjolan (Irish 'Be√î√∏Œ©ll√î√∏Œ©n'),:330:87,Helgi Bjolan,:1:1,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
2535,"Helgi Ketilsson hængs, ",Helgi Ketilsson hængs,,,,,,,,
2536,"Helgi Ketilsson hrogn, ",Helgi Ketilsson hrogn,,,,,,,,
2537,"Helgi Ketilsson ins auðga, ",Helgi Ketilsson ins auðga,,,,,,,,
2538,"Helgi Kjallaksson hrogn, ",Helgi Kjallaksson hrogn,,,,,,,,
2539,"Helgi Narfason, ",Helgi Narfason,,,,,,,,
2540,"Helgi Njálsson, at Bergþórshváli, ",Helgi Njálsson,,,,,,,,
2541,"Helgi Óláfsson (inn hvassi), konungr, ",Helgi Óláfsson (inn hvassi),,,,,,,,
2542,"Helgi Óláfsson inn trausti, á Ólafsvöllum, ",Helgi Óláfsson inn trausti,,,,,,,,
2543,"Helgi Óláfsson pá, ",Helgi Óláfsson pá,396,Helga Olafsdottir (Feilan),:497,Helgi,:1,:28,:321,:Laxdoela
2544,"Helgi Ormarsson goðlauss, ",Helgi Ormarsson goðlauss,,,,,,,,
2545,"Helgi Ósvífrsson, ",Helgi Ósvífrsson,410,Helgi Osvifsson (brother of Gudrun Osvifsdottir),:536,Helgi,:1,:32,:327,:Laxdoela
2546,"Helgi Óttarsson, Bjarnarsonar austræna, ",Helgi Óttarsson,411,Helgi Ottarsson (father of Osvif Helgason the Wise and Einar Helgason Skalaglamm),:276:528:251,Helgi Ottarsson,:1:1:1,:-1:32:-1,:-1:327:-1,:Egil:Laxdoela:Eyrbyggja
2547,"Helgi Rannveigarson, ",Helgi Rannveigarson,401,Helgi (son of Rannveig),:162,Helgi Rannveigsson,:1,:-1,:-1,:Egil
2548,"Helgi Rauða-Bjarnarson, í Hvammi, ",Helgi Rauða-Bjarnarson,412,Helgi Red-Bjarnarson,:283,Helgi Red Bjarnarson,:1,:-1,:-1,:Egil
2549,"Helgi selseista, ",Helgi selseista,,,,,,,,
2550,"Helgi Sigmundarson, félagi Harðar, ",Helgi Sigmundarson,,,,,,,,
2551,"Helgi Skefilsson dýr, ",Helgi Skefilsson dýr,,,,,,,,
2552,"Helgi Snorrason inn hvíti, á Hvítstöðum, ",Helgi Snorrason inn hvíti,,,,,,,,
2553,"Helgi Steinólfsson, ",Helgi Steinólfsson,,,,,,,,
2554,"Helgi stýrimaðr, ",Helgi stýrimaðr,,,,,,,,
2555,"Helgi Valþjófsson, ",Helgi Valþjófsson,,,,,,,,
2556,"Helgi Vestarsson, ",Helgi Vestarsson,,,,,,,,
2557,"Helgi Vésteinsson, ",Helgi Vésteinsson,415,Helgi Vesteinsson (son of Vestein Vesteinsson),:48,Helgi,:1,:4,:504,:Gisla
2558,"Helgi Þorbjarnarson, at Keldugnúpi, ",Helgi Þorbjarnarson,,,,,,,,
2559,"Helgi Þorbjarnarson, ór Árskógi, ",Helgi Þorbjarnarson,,,,,,,,
2560,"Helgi Þorbrandsson, ór Álftafirði, ",Helgi Þorbrandsson,,,,,,,,
2561,"Helgi Þórðarson, ",Helgi Þórðarson,,,,,,,,
2562,"Helgi Þorfinnsson bónda við Eiðaskóg, ",Helgi Þorfinnsson bónda við Eiðaskóg,414,Helgi Thorfinnsson (in Eidaskog),:238,Helgi Thorfinns son,:1,:-1,:-1,:Egil
2563,"Helgi Þorgilsson, ",Helgi Þorgilsson,,,,,,,,
2564,"Helgi Þórhaddsson, af Rannveigarstöðum, ",Helgi Þórhaddsson,,,,,,,,
2565,"Helgi Þóroddsson, ",Helgi Þóroddsson,,,,,,,,
2566,"Helgi Þórólfsson bunhauss, ",Helgi Þórólfsson bunhauss,,,,,,,,
2567,"Helgi Þorsteinsson (Digr-Helgi), ",Helgi Þorsteinsson (Digr-Helgi),,,,,,,,
2568,"Helgi Þorsteinsson, ",Helgi Þorsteinsson,,,,,,,,
2569,"Helgi Þorvaldsson, ",Helgi Þorvaldsson,,,,,,,,
2570,"Helgi, ",Helgi,,,,,,,,
2571,"Helgi, á Hvanneyri, ",Helgi,,,,,,,,
2572,"Helgi, á Laugabóli í Langadal vestra, ",Helgi,,,,,,,,
2573,"Helgi, á Skeiði, ",Helgi,,,,,,,,
2574,"Helgi, at Lundi, ",Helgi,,,,,,,,
2575,"Helgi, Austmaðr, ",Helgi,,,,,,,,
2576,"Helgi, bóndi á Hjöllum í Þorskafirði, ",Helgi,,,,,,,,
2577,"Helgi, danskr maðr, ",Helgi,,,,,,,,
2578,"Helgi, er Böðvarr drap, ",Helgi,,,,,,,,
2579,"Helgi, hirðmaðr Óláfs digra, ",Helgi,,,,,,,,
2580,"Helgi, hirðmaðr Óláfs Tryggvasonar, ",Helgi,,,,,,,,
2581,"Helgi, sauðamaðr Snorra goða, ",Helgi,,,,,,,,
2582,"Helgi, stýrimaðr, ",Helgi,,,,,,,,
2583,"Helgi, stýrimaðr, ",Helgi,,,,,,,,
2584,"Helgu-Steinarr Þórarinsson, skáld (Gestr), ",Helgu-Steinarr Þórarinsson,,,,,,,,
2585,"Hella-Bjöm, ",Hella-Bjöm,,,,,,,,
2586,"Hellu-Narfi Ásbrandsson, ",Hellu-Narfi Ásbrandsson,,,,,,,,
2587,"Hemingr Ásláksson (sbr. Bæjarleifr), ",Hemingr Ásláksson (sbr. Bæjarleifr),,,,,,,,
2588,"Hemingr Strút-Haraldsson, ",Hemingr Strút-Haraldsson,,,,,,,,
2589,"Hengikjaftr, jötunn í Njórunnarhelli, ",Hengikjaftr,,,,,,,,
2590,"Her jólfr, landnm. austan Hvalnesskriðna, ",Her jólfr,,,,,,,,
2591,"Herdís Bolladóttir, kona Orms Hermundarsonar, ",Herdís Bolladóttir,418,Herdis Bolladottir (daughter of Bolli Bollason),:659,Herdis,:1,:70,:406,:Laxdoela
2592,"Herdís Halldórsdóttir, kona Starra, ",Herdís Halldórsdóttir,,,,,,,,
2593,"Herdís Hrafnsdóttir, ",Herdís Hrafnsdóttir,,,,,,,,
2594,"Herdís Indriðadóttir, kona Þorsteins uxafóts, ",Herdís Indriðadóttir,,,,,,,,
2595,"Herdís Ketilsdóttir, Þorsteinssonar rangláts, kona Páls byskups Jónssonar, ",Herdís Ketilsdóttir,,,,,,,,
2596,"Herdís Oddsdóttir, Álasonar, ok Steinunnar Hrafnsdóttur (ranglega blandað saman við Herdísi Hrafnsdóttur,móðursystur sína), kona Svarthöfða Dufgussonar, ",Herdís Oddsdóttir,,,,,,,,
2597,"Herdís Óspaksdóttir, kona Þórvalds Þorbjarnarsonar, ",Herdís Óspaksdóttir,,,,,,,,
2598,"Herdís Sveinbjarnardóttir, kona Halls lögsögumanns Gizurarsonar, ",Herdís Sveinbjarnardóttir,,,,,,,,
2599,"Herdís Tindsdóttir, kona Steinólfs Þorgautssonar, ",Herdís Tindsdóttir,,,,,,,,
2600,"Herdís Þórðardóttir frá Höfða, kona Atla ins ramma Eilífssonar, ",Herdís Þórðardóttir frá Höfða,,,,,,,,
2601,"Herdís, móðir Steins skálds, ",Herdís,,,,,,,,
2602,"Herðlu-Bjárni Arnfinnsson, ",Herðlu-Bjárni Arnfinnsson,,,,,,,,
2603,"Herfiðr (Herfinnr) Gilsson skeiðarnefs, í Króksfirði, ",Herfiðr (Herfinnr) Gilsson skeiðarnefs,,,,,,,,
2604,"Herfinnr draummaðr, ",Herfinnr draummaðr,,,,,,,,
2605,"Herfinnr Þorgilsson, Gormssonar hersis, ",Herfinnr Þorgilsson,,,,,,,,
2606,"Hergeirr Skrámsdóttir, flagðkona, ",Hergeirr Skrámsdóttir,,,,,,,,
2607,"Hergils Grímsson, ",Hergils Grímsson,,,,,,,,
2608,"Hergils hnapprass Þrándarson mjóbeins, landnm. í Hergilsey, ",Hergils hnapprass Þrándarson mjóbeins,,,,,,,,
2609,"Hergrímr Þorgilsson, Gormssonar hersis, ",Hergrímr Þorgilsson,,,,,,,,
2610,"Hergrímr, berserkr, ",Hergrímr,,,,,,,,
2611,"Herjann, heiti Óðins, ",Herjann,,,,,,,,
2612,"Herjólfr Bárðarson, Bárekssonar, landnm. í Vestmannaeyjum, ",Herjólfr Bárðarson,,,,,,,,
2613,"Herjólfr Bárðarson, Herjólfssonar, á Herjólfsnesi, ",Herjólfr Bárðarson,,,,,,,,
2614,"Herjólfr Eyvindarson elds, ",Herjólfr Eyvindarson elds,419,Herjolf (father of Hrut Herjolfsson),:428,Herjolf,:1,:7,:283,:Laxdoela
2615,"Herjólfr Hængsson, undir Brekkum, ",Herjólfr Hængsson,421,Herjolf Haengsson,:81,"Herjolf Haeng, Ingunn's son",:1,:-1,:-1,:Egil
2616,"Herjólfr Hallsteinsson, af Víðivöllum (Björgólfr), ",Herjólfr Hallsteinsson,,,,,,,,
2617,"Herjólfr hornabrjótr, merkismaðr Hálfdanar ins svarta, ",Herjólfr hornabrjótr,,,,,,,,
2618,"Herjólfr inn hvíti, ",Herjólfr inn hvíti,,,,,,,,
2619,"Herjólfr Ketilsson hængs, ",Herjólfr Ketilsson hængs,,,,,,,,
2620,"Herjólfr Sigurðarson hölkinrazi (hokinrazi), landnm. á Snæfellsnesi, ",Herjólfr Sigurðarson hölkinrazi (hokinrazi),419,Herjolf (father of Hrut Herjolfsson),:90,Herjolf Holkinrazi,:1,:-1,:-1,:Eyrbyggja
2621,"Herjólfr Þorgeirsson, landnm. í Heydölum í Breiðdal, ",Herjólfr Þorgeirsson,,,,,,,,
2622,"Herjólfr Þórisson (Fjörleifarson), at Mývatni, ",Herjólfr Þórisson (Fjörleifarson),,,,,,,,
2623,"Herjólfr, frændi Ingólfs, ",Herjólfr,,,,,,,,
2624,"Herjólfr, skipveri Hrafna-Flóka, ",Herjólfr,,,,,,,,
2625,"Herkja, skozk kona, ",Herkja,,,,,,,,
2626,"Herlaugr Hákonarson, ",Herlaugr Hákonarson,423,Herlaug (son of Earl Hakon of Lade),:33,Herlaug Hakon of Lade's son,:1,:-1,:-1,:Egil
2627,"Herlaugr Kveld-Úlfsson, ",Herlaugr Kveld-Úlfsson,,,,,,,,
2628,"Herlaugr, konungr í Naumudal, ",Herlaugr,422,Herlaug (King in Naumdal),:23,Herlaug of Naumdal,:1,:-1,:-1,:Egil
2629,"Hermundr Ávaldason, ",Hermundr Ávaldason,424,Hermund Avaldason,:129,Hermund Avaldason,:1,:45,:264,:Vatnsdal
2630,"Hermundr Eyvindarson sörkvis, ",Hermundr Eyvindarson sörkvis,425,Hermund Eyvindarson,:75,Hermund Eyvindarson,:1,:23,:225,:Vatnsdal
2631,"Hermundr hokinn, ",Hermundr hokinn,,,,,,,,
2632,"Hermundr Illugason, á Gilsbakka, ",Hermundr Illugason,426,Hermund Illugason (the Black),:661,Hermund Illugason,:1,:78,:420,:Laxdoela
2633,"Hermundr Koðránsson, á Gilsbakka, ",Hermundr Koðránsson,427,Hermund Kodransson,:664,Hermund,:0,:78,:420,:Laxdoela
2634,"Hermundr Sölmundarson,á Þernumýri, ",Hermundr Sölmundarson,,,,,,,,
2635,"Herríðr Gautsdóttir, fyrri kona Geirmundar heljarskinns, ",Herríðr Gautsdóttir,,,,,,,,
2636,"Herröðr hvítaský (hvikatimbr), í Noregi, ",Herröðr hvítaský (hvikatimbr),,,,,,,,
2637,"Herröðr, jarl enn í Gautlandi, ",Herröðr,,,,,,,,
2638,"Herröðr, jarl í Gautlandi, ",Herröðr,,,,,,,,
2639,"Herröðr, jarl, annar í Gautlandi, ",Herröðr,,,,,,,,
2640,"Hersteinn Atlason jarls ins mjóva, ",Hersteinn Atlason jarls ins mjóva,428,Herstein (son of Earl Atli),:19,Herstein Atli's son,:1,:-1,:-1,:Egil
2641,"Hersteinn Blund-Ketilsson, ",Hersteinn Blund-Ketilsson,,,,,,,,
2642,"Hersteinn Þorkelsson, Blund-Ketilssonar, ",Hersteinn Þorkelsson,429,Herstein Thorkelsson,:423,Herstein,:1,:7,:282,:Laxdoela
2643,"Herteitr, heiti Óðins, ",Herteitr,,,,,,,,
2644,"Hervör Þorgerðardóttir, móðir Gríms hersis (réttara móðir Bjarnar bunu), ",Hervör Þorgerðardóttir,,,,,,,,
2645,"Herþrúðr Gizurardóttir, ",Herþrúðr Gizurardóttir,,,,,,,,
2646,"Herþrúðr Hrólfsdóttir, kona Bárðar Dumbssonar (réttara Bárðar Heyangrs-Bjarnarsonar), ",Herþrúðr Hrólfsdóttir,,,,,,,,
2647,"Herþrúðr Illugadóttir, kona Þorgrími Vermundarsonar ins mjóva, ",Herþrúðr Illugadóttir,,,,,,,,
2648,"Herþrúðr Þormóðardóttir, kona Símonar, ",Herþrúðr Þormóðardóttir,,,,,,,,
2649,"Hesta-Gellir (Gellir Höskuldsson), prestr í Snóksdal, ",Hesta-Gellir (Gellir Höskuldsson),,,,,,,,
2650,"Hesthöfði, ",Hesthöfði,,,,,,,,
2651,"Hetta, tröllkona í Ennisfjalli, ",Hetta,,,,,,,,
2652,"Hetta, tröllkona, ",Hetta,,,,,,,,
2653,"Heyangrs-Björn Helgason, hersir í Sogni, ",Heyangrs-Björn Helgason,,,,,,,,
2654,"Hildiglúmr Runólfsson, ",Hildiglúmr Runólfsson,,,,,,,,
2655,"Hildiguðr, drottning í Gautlandi, ",Hildiguðr,,,,,,,,
2656,"Hildigunnr (Hildiguðr) Starkaðardóttir, kona Höskulds Þráinssonar, svo Kára Sölmundarsonar, ",Hildigunnr (Hildiguðr) Starkaðardóttir,,,,,,,,
2657,"Hildigunnr Beinisdóttir, kona Sigmundar Ketilssonar, ",Hildigunnr Beinisdóttir,,,,,,,,
2658,"Hildigunnr Starkaðardóttir læknir, ",Hildigunnr Starkaðardóttir læknir,,,,,,,,
2659,"Hildigunnr Þorsteinsdóttir, kona Hróalds ins rauða, ",Hildigunnr Þorsteinsdóttir,,,,,,,,
2660,"Hildingr, frændi Haralds hárfagra, ",Hildingr,,,,,,,,
2661,"Hildir Eysteinsson inn gamli, frá Skarði í Meðallandi, ",Hildir Eysteinsson inn gamli,,,,,,,,
2662,"Hildir Geirleifsson inn gamli, í Borgarhöfn, ",Hildir Geirleifsson inn gamli,,,,,,,,
2663,"Hildir Helgason, at Rauðalæk, ",Hildir Helgason,,,,,,,,
2664,"Hildir parak, ",Hildir parak,,,,,,,,
2665,"Hildir, landnm. í Hildisey, ",Hildir,434,Hildir from Hildisey,:87,Hildir from Hildisey Moeid's father,:1,:-1,:-1,:Egil
2666,"Hildir, víkingr, ",Hildir,,,,,,,,
2667,"Hildiríðr Högnadóttir, ór Léku, ",Hildiríðr Högnadóttir,435,Hildirid (daughter of Hogni at Leka. mother of Harek and Hraerek),:41,"Hildirid Hogni's daughter, Bjorgolf's wife",:0,:-1,:-1,:Egil
2668,"Hildr Ásbjarnardóttir, ",Hildr Ásbjarnardóttir,,,,,,,,
2669,"Hildr Baugsdóttir, kona Arnar í Vælugerði, ",Hildr Baugsdóttir,,,,,,,,
2670,"Hildr Bjartmarsdóttir (Gunnhildr), kona Vésteins Végeirssonar, ",Hildr Bjartmarsdóttir (Gunnhildr),,,,,,,,
2671,"Hildr Eyvindardóttir, ",Hildr Eyvindardóttir,,,,,,,,
2672,"Hildr Gautadóttir, móðir Þórarins ofsa, ",Hildr Gautadóttir,,,,,,,,
2673,"Hildr Hermundardóttir, Eyvindarsonar, kona Ávalda Ingjaldssonar, ",Hildr Hermundardóttir,431,Hild Eyvindardottir (wife of Beard-Avaldi),:125,Hild Eyvindardottir wife of Beard-Avaldi,:0,:44,:260,:Vatnsdal
2674,"Hildr Högnadóttir in mjóva, seinni kona Hjörleifs ins kvensama Hörðakonungs, ",Hildr Högnadóttir in mjóva,,,,,,,,
2675,"Hildr Óláfsdóttir, kona Ingólfs Þorsteinssonar, ",Hildr Óláfsdóttir,,,,,,,,
2676,"Hildr Skeggjadóttir, kona Njáls Sigmundarsonar, ",Hildr Skeggjadóttir,,,,,,,,
2677,"Hildr Úlfarsdóttir af Vörs ok Þórunnar Græningjarjúpu, kona Þorbjarnar ins gaulverska, ",Hildr Úlfarsdóttir af Vörs ok Þórunnar Græningjarjúpu,,,,,,,,
2678,"Hildr Þórarinsdóttir ins breiðfirzka, ",Hildr Þórarinsdóttir ins breiðfirzka,,,,,,,,
2679,"Hildr Þorbjarnardóttir, kona Sigurðar Hallasonar, ",Hildr Þorbjarnardóttir,,,,,,,,
2680,"Hildr Þórisdóttir (sbr. Þórhildr Hrafnsdóttir), kona Skarpheðins Njálssonar, ",Hildr Þórisdóttir (sbr. Þórhildr Hrafnsdóttir),,,,,,,,
2681,"Hildr Þórormsdóttir, kona Þórkels Þorgilssonar (sbr. Sigríðr Klakka-Ormsdóttir), ",Hildr Þórormsdóttir,,,,,,,,
2682,"Hildr Þorvaldsdóttir stjarna, kona Ásgeirs á Hamri, ",Hildr Þorvaldsdóttir stjarna,,,,,,,,
2683,"Hildr Þráinsdóttir, kona Rauðs ruggu, ",Hildr Þráinsdóttir,,,,,,,,
2684,"Hildr, kona Bjarneyja-Ketils, ",Hildr,430,Hild Bjartmarsdottir,:30,Hild,:0,:4,:504,:Gisla
2685,"Hildr, valkyrja, ",Hildr,,,,,,,,
2686,"Hísingarskalli, ",Hísingarskalli,,,,,,,,
2687,"Hít, tröllkona í Hundahelli, ",Hít,,,,,,,,
2688,"Hjaldr Vatnarsson, konungr, ",Hjaldr Vatnarsson,,,,,,,,
2689,"Hjallkárr, leysingi Áns rauðfeldar, ",Hjallkárr,,,,,,,,
2690,"Hjálmarr inn harði, kappi Hróðgeirs konungs, ",Hjálmarr inn harði,,,,,,,,
2691,"Hjálmólfr, landnm. um Blönduhlíð, ",Hjálmólfr,,,,,,,,
2692,"Hjálmr inn ungi, ",Hjálmr inn ungi,,,,,,,,
2693,"Hjálmr, víkingr, ",Hjálmr,,,,,,,,
2694,"Hjálmun-Gautr (Gautr), skipveri Þóris snepils, ",Hjálmun-Gautr (Gautr),,,,,,,,
2695,"Hjálp, fyrri kona Örlygs á Esjubergi, ",Hjálp,,,,,,,,
